ProductKey,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
656,"Proseware Impresora, copiadora, escáner multifunción DeskJet M350 Negro","Proseware Impresora, copiadora, escáner multifunción DeskJet M350 Negro",20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306015,2,Negro,"16,8",kilogramos,1,centímetros,2,Medio,"72,66","158,00",2009-01-09,Activad
657,Proseware Escáner dúplex M200 Negro,Proseware Escáner dúplex M200 Negro,20,"Proseware, Inc.",Proseware,2,Normal,5,Product0306016,2,Negro,15,kilogramos,1,centímetros,2,Medio,"68,52","149,00",2008-03-09,Activad
658,Proseware Láser alta velocidad M2000 Negro,Proseware Láser alta velocidad M2000 Negro,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306017,2,Negro,19,kilogramos,1,centímetros,2,Medio,"69,25","209,00",2005-02-08,Activad
659,Proseware Impresora de fax de láser M250 Negro,Proseware Impresora de fax de láser M250 Negro,20,"Proseware, Inc.",Proseware,2,Normal,5,Product0306018,2,Negro,7,kilogramos,1,centímetros,2,Medio,"54,26","118,00",2009-01-02,Activad
660,"Proseware Teléfono, copiadora y fax de inyección de tinta a color M250 Negro","Proseware Teléfono, copiadora y fax de inyección de tinta a color M250 Negro",20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306019,2,Negro,23,kilogramos,1,centímetros,2,Medio,"73,12","159,00",2006-02-08,Activad
661,"Proseware Fax de inyección de tinta a color con auricular inalámbrico de 5,8 GHz X250 Negro","Proseware Fax de inyección de tinta a color con auricular inalámbrico de 5,8 GHz X250 Negro",20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306020,2,Negro,"16,8",kilogramos,1,centímetros,2,Medio,"75,54","228,00",2005-01-04,Activad
662,Proseware Sistema de fax de diseño ligero con contestador X180 Negro,Proseware Sistema de fax de diseño ligero con contestador X180 Negro,20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306021,2,Negro,"8,4",kilogramos,1,centímetros,2,Medio,"78,19","236,00",2005-01-02,Activad
663,Proseware Fax de láser de alto rendimiento clase Business X200 Negro,Proseware Fax de láser de alto rendimiento clase Business X200 Negro,20,"Proseware, Inc.",Proseware,3,Deluxe,3,Product0306022,2,Negro,12,kilogramos,1,centímetros,2,Medio,"82,17","248,00",2006-02-03,Activad
664,Proseware Fax y copiadora de papel normal de calidad professional X100 Negro,Proseware Fax y copiadora de papel normal de calidad professional X100 Negro,20,"Proseware, Inc.",Proseware,3,Deluxe,4,Product0306023,2,Negro,24,kilogramos,1,centímetros,2,Medio,"75,87","229,00",2007-02-05,Activad
665,Proseware Impresora fotográfica de inyección de tinta E290 Negro,Proseware Impresora fotográfica de inyección de tinta E290 Negro,20,"Proseware, Inc.",Proseware,1,Economía,3,Product0306024,2,Negro,"12,6",kilogramos,1,centímetros,2,Medio,"52,00","102,00",2007-05-09,Activad
666,Proseware Impresora Office Jet All-in-One M500 Negro,Proseware Impresora Office Jet All-in-One M500 Negro,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306025,2,Negro,"13,03",kilogramos,1,centímetros,2,Medio,"74,96","163,00",2005-06-09,Activad
667,Proseware Impresora inalámbrica de inyección de tinta Office Jet All-in-One M600 Negro,Proseware Impresora inalámbrica de inyección de tinta Office Jet All-in-One M600 Negro,20,"Proseware, Inc.",Proseware,2,Normal,5,Product0306026,2,Negro,"15,6",kilogramos,1,centímetros,2,Medio,"87,37","190,00",2005-04-08,Activad
668,Proseware Impresora fotográfica inteligente todo en uno M380 Negro,Proseware Impresora fotográfica inteligente todo en uno M380 Negro,20,"Proseware, Inc.",Proseware,2,Normal,3,Product0306027,2,Negro,12,kilogramos,1,centímetros,2,Medio,"67,60","147,00",2007-06-08,Activad
669,Proseware Impresora todo en uno de fotos inalámbrica M390 Negro,Proseware Impresora todo en uno de fotos inalámbrica M390 Negro,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306028,2,Negro,"12,3",kilogramos,1,centímetros,2,Medio,"86,45","188,00",2005-02-05,Activad
670,Proseware Impresora láser con interfaces de red inalámbrica y con cable de 23 ppm M680 Negro,Proseware Impresora láser con interfaces de red inalámbrica y con cable de 23 ppm M680 Negro,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306029,2,Negro,28,kilogramos,1,centímetros,2,Medio,"90,13","196,00",2006-03-09,Activad
671,Proseware Impresora fotográfica de inyección de tinta M100 Gris,Proseware Impresora fotográfica de inyección de tinta M100 Gris,20,"Proseware, Inc.",Proseware,2,Normal,2,Product0306030,11,Gris,"23,6",kilogramos,1,centímetros,2,Medio,"73,12","159,00",2006-02-09,Activad
672,Proseware Inyección de tinta todo en uno M300 Gris,Proseware Inyección de tinta todo en uno M300 Gris,20,"Proseware, Inc.",Proseware,2,Normal,5,Product0306031,11,Gris,23,kilogramos,1,centímetros,2,Medio,"77,72","169,00",2006-03-08,Activad
673,Proseware Impresora láser de inyección E100 Gris,Proseware Impresora láser de inyección E100 Gris,20,"Proseware, Inc.",Proseware,1,Economía,1,Product0306032,11,Gris,"17,5",kilogramos,1,centímetros,2,Medio,"40,28","79,00",2006-02-20,Activad
674,Proseware Impresora láser de inyección a color X300 Gris,Proseware Impresora láser de inyección a color X300 Gris,20,"Proseware, Inc.",Proseware,2,Normal,3,Product0306033,11,Gris,16,kilogramos,1,centímetros,2,Medio,"69,25","209,00",2008-03-09,Activad
675,Proseware Láser de inyección todo en uno X300 Gris,Proseware Láser de inyección todo en uno X300 Gris,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306034,11,Gris,17,kilogramos,1,centímetros,2,Medio,"72,56","219,00",2005-02-08,Activad
676,Proseware Teléfono de fax E100 Gris,Proseware Teléfono de fax E100 Gris,20,"Proseware, Inc.",Proseware,1,Economía,5,Product0306035,11,Gris,21,kilogramos,1,centímetros,2,Medio,"44,36","87,00",2009-01-02,Activad
677,Proseware Equipo de fax E100 Gris,Proseware Equipo de fax E100 Gris,20,"Proseware, Inc.",Proseware,1,Economía,5,Product0306036,11,Gris,"22,7",kilogramos,1,centímetros,2,Medio,"40,28","79,00",2007-01-04,Activad
678,Proseware Impresora de fax de láser E100 Gris,Proseware Impresora de fax de láser E100 Gris,20,"Proseware, Inc.",Proseware,1,Economía,3,Product0306037,11,Gris,"19,7",kilogramos,1,centímetros,2,Medio,"46,39","91,00",2005-01-05,Activad
679,Proseware Equipo de fax de inyección de tinta  E100 Gris,Proseware Equipo de fax de inyección de tinta  E100 Gris,20,"Proseware, Inc.",Proseware,1,Economía,1,Product0306038,11,Gris,"7,7",kilogramos,1,centímetros,2,Medio,"39,77","78,00",2006-03-08,Activad
680,Proseware Escáner móvil de documentos y recibos M200 Gris,Proseware Escáner móvil de documentos y recibos M200 Gris,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306039,11,Gris,"20,5",kilogramos,1,centímetros,2,Medio,"53,34","116,00",2005-02-09,Activad
681,Proseware Escáner plano digital de inyección M300 Gris,Proseware Escáner plano digital de inyección M300 Gris,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306040,11,Gris,16,kilogramos,1,centímetros,2,Medio,"55,64","121,00",2006-02-08,Activad
682,Proseware Impresora de fotos multifuncional M200 Gris,Proseware Impresora de fotos multifuncional M200 Gris,20,"Proseware, Inc.",Proseware,2,Normal,5,Product0306041,11,Gris,"8,4",kilogramos,1,centímetros,2,Medio,"62,54","136,00",2005-01-04,Activad
683,Proseware Impresora de inyección de tinta inalámbrica todo en uno M400 Gris,Proseware Impresora de inyección de tinta inalámbrica todo en uno M400 Gris,20,"Proseware, Inc.",Proseware,2,Normal,5,Product0306042,11,Gris,"12,6",kilogramos,1,centímetros,2,Medio,"59,32","129,00",2005-02-08,Activad
684,Proseware Escáner de alimentación e inyección de tinta Instant PDF M300 Gris,Proseware Escáner de alimentación e inyección de tinta Instant PDF M300 Gris,20,"Proseware, Inc.",Proseware,2,Normal,3,Product0306043,11,Gris,"13,03",kilogramos,1,centímetros,2,Medio,"73,58","160,00",2005-03-08,Activad
685,"Proseware Impresora, copiadora, escáner multifunción DeskJet M350 Gris","Proseware Impresora, copiadora, escáner multifunción DeskJet M350 Gris",20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306044,11,Gris,16,kilogramos,1,centímetros,2,Medio,"72,66","158,00",2009-01-09,Activad
686,Proseware Escáner dúplex M200 Gris,Proseware Escáner dúplex M200 Gris,20,"Proseware, Inc.",Proseware,2,Normal,5,Product0306045,11,Gris,13,kilogramos,1,centímetros,2,Medio,"68,52","149,00",2008-03-09,Activad
687,Proseware Láser alta velocidad M2000 Gris,Proseware Láser alta velocidad M2000 Gris,20,"Proseware, Inc.",Proseware,2,Normal,4,Product0306046,11,Gris,"12,3",kilogramos,1,centímetros,2,Medio,"69,25","209,00",2005-02-08,Activad
688,Proseware Impresora de fax de láser M250 Gris,Proseware Impresora de fax de láser M250 Gris,20,"Proseware, Inc.",Proseware,2,Normal,3,Product0306047,11,Gris,"28,3",kilogramos,1,centímetros,2,Medio,"54,26","118,00",2009-01-02,Activad
689,"Proseware Teléfono, copiadora y fax de inyección de tinta a color M250 Gris","Proseware Teléfono, copiadora y fax de inyección de tinta a color M250 Gris",20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306048,11,Gris,29,kilogramos,1,centímetros,2,Medio,"73,12","159,00",2006-02-08,Activad
690,"Proseware Fax de inyección de tinta a color con auricular inalámbrico de 5,8 GHz X250 Gris","Proseware Fax de inyección de tinta a color con auricular inalámbrico de 5,8 GHz X250 Gris",20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306049,11,Gris,29,kilogramos,1,centímetros,2,Medio,"75,54","228,00",2005-01-04,Activad
691,Proseware Sistema de fax de diseño ligero con contestador X180 Gris,Proseware Sistema de fax de diseño ligero con contestador X180 Gris,20,"Proseware, Inc.",Proseware,3,Deluxe,5,Product0306050,11,Gris,"19,6",kilogramos,1,centímetros,2,Medio,"78,19","236,00",2005-01-02,Activad
692,Proseware Fax de láser de alto rendimiento clase Business X200 Gris,Proseware Fax de láser de alto rendimiento clase Business X200 Gris,20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306051,11,Gris,"3,7",kilogramos,1,centímetros,2,Medio,"82,17","248,00",2006-02-03,Activad
693,Proseware Fax y copiadora de papel normal de calidad professional X100 Gris,Proseware Fax y copiadora de papel normal de calidad professional X100 Gris,20,"Proseware, Inc.",Proseware,3,Deluxe,3,Product0306052,11,Gris,"13,4",kilogramos,1,centímetros,2,Medio,"75,87","229,00",2007-02-05,Activad
694,Proseware Impresora fotográfica de inyección de tinta E290 Gris,Proseware Impresora fotográfica de inyección de tinta E290 Gris,20,"Proseware, Inc.",Proseware,1,Economía,1,Product0306053,11,Gris,"7,7",kilogramos,1,centímetros,2,Medio,"52,00","102,00",2007-05-09,Activad
695,Proseware Impresora Office Jet All-in-One M500 Gris,Proseware Impresora Office Jet All-in-One M500 Gris,20,"Proseware, Inc.",Proseware,2,Normal,3,Product0306054,11,Gris,"14,8",kilogramos,1,centímetros,2,Medio,"74,96","163,00",2005-06-09,Activad
696,Proseware Impresora inalámbrica de inyección de tinta Office Jet All-in-One M600 Gris,Proseware Impresora inalámbrica de inyección de tinta Office Jet All-in-One M600 Gris,20,"Proseware, Inc.",Proseware,2,Normal,3,Product0306055,11,Gris,"11,7",kilogramos,1,centímetros,2,Medio,"87,37","190,00",2005-04-08,Activad
697,Proseware Impresora fotográfica inteligente todo en uno M380 Gris,Proseware Impresora fotográfica inteligente todo en uno M380 Gris,20,"Proseware, Inc.",Proseware,2,Normal,2,Product0306056,11,Gris,"10,1",kilogramos,1,centímetros,2,Medio,"67,60","147,00",2007-06-08,Activad
698,Proseware Impresora todo en uno de fotos inalámbrica M390 Gris,Proseware Impresora todo en uno de fotos inalámbrica M390 Gris,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306057,11,Gris,"3,5",kilogramos,1,centímetros,2,Medio,"86,45","188,00",2005-02-05,Activad
699,Proseware Impresora láser con interfaces de red inalámbrica y con cable de 23 ppm M680 Gris,Proseware Impresora láser con interfaces de red inalámbrica y con cable de 23 ppm M680 Gris,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306058,11,Gris,"5,3",kilogramos,1,centímetros,2,Medio,"90,13","196,00",2006-03-09,Activad
700,Proseware Impresora fotográfica de inyección de tinta M100 Blanco,Proseware Impresora fotográfica de inyección de tinta M100 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306059,8,Blanco,"5,6",kilogramos,1,centímetros,2,Medio,"73,12","159,00",2006-02-09,Activad
701,Proseware Inyección de tinta todo en uno M300 Blanco,Proseware Inyección de tinta todo en uno M300 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306060,8,Blanco,"12,6",kilogramos,1,centímetros,2,Medio,"77,72","169,00",2006-03-08,Activad
702,Proseware Impresora láser de inyección E100 Blanco,Proseware Impresora láser de inyección E100 Blanco,20,"Proseware, Inc.",Proseware,1,Economía,3,Product0306061,8,Blanco,"7,7",kilogramos,1,centímetros,2,Medio,"40,28","79,00",2006-02-20,Activad
703,Proseware Impresora láser de inyección a color X300 Blanco,Proseware Impresora láser de inyección a color X300 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,3,Product0306062,8,Blanco,"12,8",kilogramos,1,centímetros,2,Medio,"69,25","209,00",2008-03-09,Activad
704,Proseware Láser de inyección todo en uno X300 Blanco,Proseware Láser de inyección todo en uno X300 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,4,Product0306063,8,Blanco,"6,2",kilogramos,1,centímetros,2,Medio,"72,56","219,00",2005-02-08,Activad
705,Proseware Teléfono de fax E100 Blanco,Proseware Teléfono de fax E100 Blanco,20,"Proseware, Inc.",Proseware,1,Economía,3,Product0306064,8,Blanco,10,kilogramos,1,centímetros,2,Medio,"44,36","87,00",2009-01-02,Activad
706,Proseware Equipo de fax E100 Blanco,Proseware Equipo de fax E100 Blanco,20,"Proseware, Inc.",Proseware,1,Economía,1,Product0306065,8,Blanco,"11,5",kilogramos,1,centímetros,2,Medio,"40,28","79,00",2007-01-04,Activad
707,Proseware Impresora de fax de láser E100 Blanco,Proseware Impresora de fax de láser E100 Blanco,20,"Proseware, Inc.",Proseware,1,Economía,1,Product0306066,8,Blanco,7,kilogramos,1,centímetros,2,Medio,"46,39","91,00",2005-01-05,Activad
708,Proseware Equipo de fax de inyección de tinta  E100 Blanco,Proseware Equipo de fax de inyección de tinta  E100 Blanco,20,"Proseware, Inc.",Proseware,1,Economía,5,Product0306067,8,Blanco,"11,3",kilogramos,1,centímetros,2,Medio,"39,77","78,00",2006-03-08,Activad
709,Proseware Escáner móvil de documentos y recibos M200 Blanco,Proseware Escáner móvil de documentos y recibos M200 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306068,8,Blanco,"7,4",kilogramos,1,centímetros,2,Medio,"53,34","116,00",2005-02-09,Activad
710,Proseware Escáner plano digital de inyección M300 Blanco,Proseware Escáner plano digital de inyección M300 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306069,8,Blanco,4,kilogramos,1,centímetros,2,Medio,"55,64","121,00",2006-02-08,Activad
711,Proseware Impresora de fotos multifuncional M200 Blanco,Proseware Impresora de fotos multifuncional M200 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306070,8,Blanco,"14,4",kilogramos,1,centímetros,2,Medio,"62,54","136,00",2005-01-04,Activad
712,Proseware Impresora de inyección de tinta inalámbrica todo en uno M400 Blanco,Proseware Impresora de inyección de tinta inalámbrica todo en uno M400 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,5,Product0306071,8,Blanco,15,kilogramos,1,centímetros,2,Medio,"59,32","129,00",2005-02-08,Activad
713,Proseware Escáner de alimentación e inyección de tinta Instant PDF M300 Blanco,Proseware Escáner de alimentación e inyección de tinta Instant PDF M300 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306072,8,Blanco,"6,7",kilogramos,1,centímetros,2,Medio,"73,58","160,00",2005-03-08,Activad
714,"Proseware Impresora, copiadora, escáner multifunción DeskJet M350 Blanco","Proseware Impresora, copiadora, escáner multifunción DeskJet M350 Blanco",20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306073,8,Blanco,10,kilogramos,1,centímetros,2,Medio,"72,66","158,00",2009-01-09,Activad
715,Proseware Escáner dúplex M200 Blanco,Proseware Escáner dúplex M200 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306074,8,Blanco,"14,4",kilogramos,1,centímetros,2,Medio,"68,52","149,00",2008-03-09,Activad
716,Proseware Láser alta velocidad M2000 Blanco,Proseware Láser alta velocidad M2000 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,5,Product0306075,8,Blanco,25,kilogramos,1,centímetros,2,Medio,"69,25","209,00",2005-02-08,Activad
717,Proseware Impresora de fax de láser M250 Blanco,Proseware Impresora de fax de láser M250 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306076,8,Blanco,"3,7",kilogramos,1,centímetros,2,Medio,"54,26","118,00",2009-01-02,Activad
718,"Proseware Teléfono, copiadora y fax de inyección de tinta a color M250 Blanco","Proseware Teléfono, copiadora y fax de inyección de tinta a color M250 Blanco",20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306077,8,Blanco,8,kilogramos,1,centímetros,2,Medio,"73,12","159,00",2006-02-08,Activad
719,"Proseware Fax de inyección de tinta a color con auricular inalámbrico de 5,8 GHz X250 Blanco","Proseware Fax de inyección de tinta a color con auricular inalámbrico de 5,8 GHz X250 Blanco",20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306078,8,Blanco,"8,7",kilogramos,1,centímetros,2,Medio,"75,54","228,00",2005-01-04,Activad
720,Proseware Sistema de fax de diseño ligero con contestador X180 Blanco,Proseware Sistema de fax de diseño ligero con contestador X180 Blanco,20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306079,8,Blanco,9,kilogramos,1,centímetros,2,Medio,"78,19","236,00",2005-01-02,Activad
721,Proseware Fax de láser de alto rendimiento clase Business X200 Blanco,Proseware Fax de láser de alto rendimiento clase Business X200 Blanco,20,"Proseware, Inc.",Proseware,3,Deluxe,4,Product0306080,8,Blanco,"10,6",kilogramos,1,centímetros,2,Medio,"82,17","248,00",2006-02-03,Activad
722,Proseware Fax y copiadora de papel normal de calidad professional X100 Blanco,Proseware Fax y copiadora de papel normal de calidad professional X100 Blanco,20,"Proseware, Inc.",Proseware,3,Deluxe,3,Product0306081,8,Blanco,"14,2",kilogramos,1,centímetros,2,Medio,"75,87","229,00",2007-02-05,Activad
723,Proseware Impresora fotográfica de inyección de tinta E290 Blanco,Proseware Impresora fotográfica de inyección de tinta E290 Blanco,20,"Proseware, Inc.",Proseware,1,Economía,1,Product0306082,8,Blanco,25,kilogramos,1,centímetros,2,Medio,"52,00","102,00",2007-05-09,Activad
724,Proseware Impresora Office Jet All-in-One M500 Blanco,Proseware Impresora Office Jet All-in-One M500 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306083,8,Blanco,32,kilogramos,1,centímetros,2,Medio,"74,96","163,00",2005-06-09,Activad
725,Proseware Impresora inalámbrica de inyección de tinta Office Jet All-in-One M600 Blanco,Proseware Impresora inalámbrica de inyección de tinta Office Jet All-in-One M600 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306084,8,Blanco,"27,1",kilogramos,1,centímetros,2,Medio,"87,37","190,00",2005-04-08,Activad
726,Proseware Impresora fotográfica inteligente todo en uno M380 Blanco,Proseware Impresora fotográfica inteligente todo en uno M380 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,3,Product0306085,8,Blanco,13,kilogramos,1,centímetros,2,Medio,"67,60","147,00",2007-06-08,Activad
727,Proseware Impresora todo en uno de fotos inalámbrica M390 Blanco,Proseware Impresora todo en uno de fotos inalámbrica M390 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,3,Product0306086,8,Blanco,"14,1",kilogramos,1,centímetros,2,Medio,"86,45","188,00",2005-02-05,Activad
728,Proseware Impresora láser con interfaces de red inalámbrica y con cable de 23 ppm M680 Blanco,Proseware Impresora láser con interfaces de red inalámbrica y con cable de 23 ppm M680 Blanco,20,"Proseware, Inc.",Proseware,2,Normal,1,Product0306087,8,Blanco,"12,2",kilogramos,1,centímetros,2,Medio,"90,13","196,00",2006-03-09,Activad
729,Proseware Escáner plano digital de inyección M300 Verde,Proseware Escáner plano digital de inyección M300 Verde,20,"Proseware, Inc.",Proseware,2,Normal,2,Product0306088,14,Verde,17,kilogramos,1,centímetros,2,Medio,"55,64","121,00",2006-02-09,Activad
730,Proseware Impresora de fotos multifuncional M200 Verde,Proseware Impresora de fotos multifuncional M200 Verde,20,"Proseware, Inc.",Proseware,2,Normal,2,Product0306089,14,Verde,14,kilogramos,1,centímetros,2,Medio,"62,54","136,00",2006-03-08,Activad
